,contributor_uuid,article_sha256,article_number,question_text,answer_text,start_pos,end_pos
124,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",343,348
125,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",6478,6486
126,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
127,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,I can't tell,0,0
128,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
129,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",3,0,0
130,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
131,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",6478,6486
132,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",343,348
133,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",711,719
134,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
135,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
136,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
137,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",8,0,0
138,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
139,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",343,348
140,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",698,724
141,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",6478,6486
142,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
143,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"Yes, implicitly",331,387
144,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"Yes, implicitly",675,724
145,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge the possibility of additional evidence that would... (check all that apply):,Add evidence to the claim,331,387
146,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
147,e1ae8875-a398-4dde-8f4e-4b21109784e3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",9,0,0
148,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
149,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",No,0,0
150,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
151,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,I can't tell,0,0
152,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",4,0,0
153,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",6,0,0
154,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
155,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",2536,2584
156,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",2740,2792
157,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
158,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
159,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",7,0,0
160,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",9,0,0
161,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
162,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",No,0,0
163,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,"Yes, multiple numbers",2004,2024
164,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,"Yes, multiple numbers",2340,2347
165,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,"Yes, multiple numbers",1682,1738
166,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,"Yes, multiple numbers",1896,1906
167,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Since a number is given, is a comparison number (i.e. a baseline number) for a similar case given for context?","Number given, but no baseline comparison number given",1682,1738
168,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Since a number is given, is a comparison number (i.e. a baseline number) for a similar case given for context?","Number given, but no baseline comparison number given",1896,1906
169,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Since a number is given, is a comparison number (i.e. a baseline number) for a similar case given for context?","Number given, but no baseline comparison number given",2004,2024
170,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Since a number is given, is a comparison number (i.e. a baseline number) for a similar case given for context?","Number given, but no baseline comparison number given",2340,2347
171,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text make a specific point estimate as if their probability estimate was definitely exactly right? (e.g. no “about,” “approximately,” or confidence intervals)",Implicitly,1682,1738
172,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text make a specific point estimate as if their probability estimate was definitely exactly right? (e.g. no “about,” “approximately,” or confidence intervals)",Implicitly,1896,1906
173,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
174,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",6,0,0
175,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",6,0,0
176,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
177,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",No,0,0
178,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
179,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
180,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
181,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",6,0,0
182,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
183,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",2238,2272
184,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
185,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
186,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
187,45211579-fb0b-48bf-bec4-d9dee0108ac0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",8,0,0
188,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
189,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",5467,5492
190,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",5633,5639
191,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",5755,5768
192,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
193,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"Yes, implicitly",5467,5492
194,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge the possibility of additional evidence that would... (check all that apply):,None of the above,0,0
195,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",7,0,0
196,e44f5799-6915-45fd-874e-060f6afedcb9,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",8,0,0
197,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text make any claims with great confidence? Highlight the relevant part.,No,0,0
198,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",5401,5406
199,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",5467,5492
200,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Are any numbers given?,No,0,0
201,f18207d6-37cb-4349-a31e-a4ff2adcf299,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",0,0
